sample_key,instrument,relevance,num_responses
010958_1747200,cello,1.0,3
010959_833280,banjo,0.15385,3
010959_833280,ukulele,0.0,3
010959_833280,cello,1.0,3
010959_833280,violin,1.0,3
010960_288000,banjo,0.0,3
010960_288000,violin,1.0,3
010960_288000,cello,1.0,3
010960_288000,mandolin,0.0,3
010961_1059840,cello,1.0,3
010961_1059840,violin,1.0,3
010961_1059840,guitar,0.0,3
010962_591360,cello,0.82925,3
010971_11520,banjo,1.0,3
010971_11520,mandolin,0.83135,3
010975_503040,ukulele,0.1719,3
010975_503040,mandolin,0.8351500000000001,3
010987_230400,ukulele,0.0,3
010992_23040,banjo,0.83615,3
010992_23040,ukulele,0.1622,3
010995_184320,guitar,0.825,3
011045_53760,guitar,0.1795,3
011045_53760,violin,1.0,3
011090_96000,violin,0.82925,3
011092_0,guitar,1.0,3
011135_272640,cello,1.0,3
011135_272640,violin,1.0,3
011151_195840,violin,1.0,3
011151_195840,cello,1.0,3
011156_134400,cello,1.0,3
011182_314880,violin,0.0,3
011209_30720,banjo,1.0,3
011209_30720,mandolin,1.0,3
011210_1255680,cello,0.1511,3
011230_222720,bass,0.1737,3
011232_257280,violin,1.0,3
011242_49920,cello,0.0,3
011242_49920,bass,0.0,3
011254_341760,violin,0.17145,3
011261_134400,ukulele,0.0,3
011261_134400,mandolin,0.8243,3
011261_134400,banjo,0.17375,3
011321_134400,bass,0.0,3
011335_138240,ukulele,0.0,3
011338_153600,bass,0.0,3
011345_107520,violin,0.1690999999999999,3
011345_107520,guitar,0.0,319
011345_107520,guitar,0.0,3
011347_61440,mandolin,0.0,3
011347_61440,bass,0.0,3
011349_276480,guitar,0.15515,3
011350_360960,banjo,0.0,3
011374_295680,banjo,0.0,3
011374_295680,bass,0.0,3
011376_341760,guitar,0.0,3
011376_341760,banjo,0.0,3
011377_264960,guitar,0.0,3
011377_264960,banjo,0.0,3
011378_165120,banjo,0.0,3
011381_314880,banjo,0.0,3
011393_46080,bass,0.0,3
011394_130560,mandolin,0.0,3
011398_96000,guitar,0.15935,3
011405_61440,violin,0.0,3
011405_61440,guitar,0.0,3
011406_26880,banjo,0.0,3
011411_61440,bass,0.0,3
011414_15360,guitar,1.0,3
011416_0,violin,0.0,3
011420_46080,ukulele,0.0,3
011420_46080,banjo,0.0,3
011431_42240,guitar,0.0,3
011433_99840,bass,0.0,3
011434_295680,violin,0.17325,3
011452_157440,mandolin,0.0,3
011455_3840,guitar,1.0,3
011455_3840,mandolin,0.0,3
011478_0,cello,0.8269,3
011478_0,violin,1.0,3
011478_0,mandolin,0.0,3
011480_756480,guitar,0.0,3
011491_157440,guitar,0.0,3
011493_49920,violin,0.0,3
011499_0,ukulele,0.0,3
011506_134400,banjo,0.84485,3
011538_57600,bass,1.0,3
011542_122880,bass,0.8218,3
011542_122880,cello,0.0,3
011549_42240,mandolin,0.16175,3
011549_42240,ukulele,0.8004,3
011562_272640,cello,0.0,3
011567_69120,ukulele,0.8276,3
011567_69120,cello,0.86205,3
011567_69120,mandolin,0.81945,3
011570_88320,bass,1.0,3
011579_115200,cello,0.8398,3
011584_65280,ukulele,0.0,3
011597_1105920,bass,0.1751499999999999,3
011597_1105920,banjo,0.0,3
011614_30720,guitar,1.0,3
011616_96000,guitar,1.0,3
011617_230400,mandolin,0.82585,3
011617_230400,banjo,1.0,3
011624_3840,ukulele,1.0,3
011624_3840,mandolin,0.8182,3
011625_19200,ukulele,1.0,3
011625_19200,mandolin,0.825,3
011647_0,guitar,1.0,3
011686_46080,guitar,1.0,3
011696_272640,bass,0.0,3
011715_284160,bass,0.0,3
011716_49920,bass,0.0,3
011719_165120,banjo,0.0,3
011719_165120,mandolin,0.16365,3
011727_111360,bass,0.1818,3
011731_349440,violin,0.0,3
011737_49920,cello,1.0,3
011738_303360,bass,0.15825,3
011748_30720,guitar,0.85295,3
011750_26880,violin,0.16525,3
011750_26880,guitar,0.0,3
011752_46080,guitar,0.17645,3
011753_364800,bass,0.0,3
011762_2138880,ukulele,0.0,3
011871_61440,ukulele,0.0,3
011871_61440,banjo,0.14,3
011871_61440,mandolin,0.1856999999999999,3
011914_65280,mandolin,0.0,3
011914_65280,bass,0.0,3
011943_311040,mandolin,0.0,3
011963_119040,cello,0.0,3
011979_130560,violin,0.0,3
011980_192000,ukulele,0.0,3
011980_192000,cello,0.0,3
012003_622080,banjo,0.0,3
012006_407040,guitar,0.0,3
012007_61440,guitar,1.0,3
012008_0,cello,1.0,3
012009_103680,cello,1.0,3
012009_103680,bass,0.83965,3
012013_38400,bass,0.83145,3
012042_30720,violin,1.0,3
012045_42240,banjo,0.83335,3
012066_80640,ukulele,0.1875,3
012100_579840,mandolin,0.0,3
012102_230400,bass,0.0,3
012102_230400,cello,1.0,3
012103_364800,ukulele,0.83285,3
012104_433920,cello,1.0,3
012104_433920,bass,0.0,3
012105_122880,cello,0.83865,3
012106_145920,cello,1.0,3
012106_145920,bass,0.0,3
012109_203520,mandolin,0.0,3
012109_203520,ukulele,0.1611,3
012112_3840,bass,1.0,3
012119_157440,bass,0.8372999999999999,3
012125_88320,guitar,1.0,3
012150_426240,banjo,0.1498,3
012150_426240,ukulele,0.1719,3
012150_426240,mandolin,0.8343499999999999,3
012155_84480,ukulele,0.0,3
012166_34560,cello,1.0,3
012168_0,guitar,1.0,3
012170_30720,mandolin,0.83785,3
012170_30720,guitar,1.0,3
012186_11520,ukulele,0.0,3
012187_176640,banjo,0.8436,3
012187_176640,mandolin,0.82355,3
012191_23040,mandolin,0.0,3
012215_7680,bass,0.0,3
012216_126720,guitar,1.0,3
012219_84480,ukulele,0.1753,3
012237_49920,bass,0.0,3
012270_3840,banjo,0.0,3
012270_3840,cello,0.0,3
012275_142080,bass,0.15625,3
012282_80640,guitar,0.14705,3
012282_80640,cello,0.0,3
012289_46080,bass,0.83385,3
012291_222720,ukulele,0.0,3
012291_222720,banjo,0.0,3
012319_180480,ukulele,0.15825,3
012319_180480,mandolin,1.0,3
012331_3840,cello,0.1428499999999999,3
012343_134400,bass,0.0,3
012343_134400,ukulele,0.1622,3
012367_222720,banjo,0.0,3
012374_234240,bass,1.0,3
012382_92160,guitar,1.0,3
012391_3840,bass,1.0,3
012422_0,violin,0.0,3
012423_226560,guitar,1.0,3
012431_418560,cello,0.0,3
012451_142080,mandolin,0.0,3
012451_142080,guitar,1.0,3
012462_92160,cello,0.15515,3
012469_134400,bass,0.8129,3
012469_134400,cello,0.0,3
012470_387840,guitar,0.85895,3
012474_145920,bass,0.0,3
012479_253440,mandolin,1.0,3
012479_253440,ukulele,1.0,3
012479_253440,banjo,0.1678,3
012485_176640,banjo,1.0,3
012487_115200,mandolin,0.1453499999999999,3
012487_115200,banjo,0.16665,3
012492_7680,guitar,0.0,3
012508_99840,cello,0.1428499999999999,3
012511_157440,guitar,0.83165,3
012532_257280,cello,0.0,3
012546_126720,mandolin,0.16335,3
012553_172800,violin,0.1687,3
012555_84480,banjo,0.0,3
012557_30720,banjo,0.0,3
012568_119040,banjo,0.0,3
012568_119040,mandolin,0.8154,3
012568_119040,ukulele,0.8322,3
012569_115200,banjo,0.85,3
012569_115200,mandolin,0.1839,3
012571_96000,mandolin,0.8230500000000001,3
012573_42240,banjo,0.8400000000000001,3
012573_42240,mandolin,0.1582,3
012573_42240,ukulele,0.0,3
012584_741120,violin,0.8421000000000001,3
012585_710400,guitar,1.0,3
012607_84480,guitar,1.0,3
012641_84480,ukulele,0.0,3
012648_11520,violin,0.0,3
012648_11520,guitar,1.0,3
012657_433920,mandolin,0.15485,3
012657_433920,banjo,0.0,3
012657_433920,ukulele,0.0,3
012672_76800,banjo,1.0,3
012672_76800,ukulele,0.1583999999999999,3
012672_76800,mandolin,0.82355,3
012673_165120,mandolin,0.0,3
012674_119040,banjo,0.8387,3
012676_318720,banjo,0.0,3
012677_42240,mandolin,0.82355,3
012677_42240,banjo,0.81035,3
012677_42240,ukulele,0.1514999999999999,3
012743_192000,banjo,0.0,3
012785_30720,mandolin,0.8091999999999999,3
012785_30720,banjo,1.0,3
012787_80640,banjo,1.0,3
012787_80640,mandolin,0.82595,3
012788_126720,banjo,1.0,3
012788_126720,mandolin,0.83785,3
012789_76800,mandolin,1.0,3
012789_76800,ukulele,0.83535,3
012789_76800,banjo,1.0,3
012790_26880,mandolin,1.0,3
012790_26880,banjo,0.83335,3
012790_26880,ukulele,0.8387,3
012791_88320,banjo,1.0,3
012791_88320,mandolin,0.8269,3
012793_130560,banjo,1.0,3
012793_130560,ukulele,0.0,3
012797_130560,banjo,1.0,3
012798_165120,banjo,1.0,3
012798_165120,mandolin,1.0,3
012802_92160,banjo,1.0,3
012802_92160,ukulele,0.14515,3
012802_92160,mandolin,0.15965,3
012807_107520,banjo,0.85485,3
012808_69120,banjo,1.0,3
012808_69120,mandolin,0.8182,3
012808_69120,ukulele,1.0,3
012812_184320,banjo,1.0,3
012815_199680,mandolin,0.82355,3
012815_199680,banjo,0.8226,3
012816_172800,mandolin,0.82395,3
012816_172800,banjo,1.0,3
012817_65280,mandolin,1.0,3
012817_65280,banjo,1.0,3
012828_19200,violin,1.0,3
012841_103680,banjo,0.85,3
012842_88320,banjo,1.0,3
012853_211200,banjo,0.0,3
012853_211200,ukulele,0.0,3
012853_211200,mandolin,0.0,3
012854_65280,banjo,0.16665,3
012857_203520,mandolin,0.8298,3
012857_203520,ukulele,1.0,3
012857_203520,banjo,1.0,3
012858_165120,banjo,0.8392999999999999,3
012858_165120,mandolin,1.0,3
012875_76800,bass,0.0,3
012877_57600,guitar,0.0,3
012884_15360,banjo,0.0,3
012915_34560,ukulele,1.0,3
012918_0,mandolin,0.1841999999999999,3
012942_1889280,banjo,0.0,3
012943_1954560,banjo,0.83335,3
012943_1954560,mandolin,0.15715,3
012943_1954560,ukulele,0.1719,3
012950_19200,cello,0.0,3
012955_88320,violin,1.0,3
012955_88320,mandolin,0.0,3
012974_80640,violin,0.0,3
012975_145920,ukulele,0.0,3
012985_115200,violin,0.8398,3
013005_203520,ukulele,0.84855,3
013007_42240,violin,0.81795,3
013019_430080,violin,0.0,3
013023_568320,banjo,0.0,3
013026_138240,bass,1.0,3
013041_391680,ukulele,0.0,3
013058_138240,cello,1.0,3
013058_138240,bass,0.16085,3
013059_42240,banjo,0.15515,3
013059_42240,mandolin,0.16665,3
013061_771840,mandolin,0.83055,3
013061_771840,ukulele,0.16715,3
013063_122880,banjo,0.0,3
013063_122880,mandolin,0.0,3
013065_96000,bass,0.14705,3
013065_96000,guitar,1.0,3
013067_407040,mandolin,0.0,3
013067_407040,banjo,0.16665,3
013070_387840,banjo,0.0,3
013073_295680,bass,0.0,3
013075_88320,banjo,0.0,3
013075_88320,ukulele,0.0,3
013076_134400,violin,0.0,3
013077_34560,cello,0.8226,3
013077_34560,violin,1.0,3
013081_188160,banjo,0.0,3
013081_188160,ukulele,0.1514999999999999,3
013081_188160,mandolin,1.0,3
013087_96000,violin,0.0,3
013089_122880,violin,0.8158000000000001,3
013090_38400,banjo,1.0,3
013090_38400,ukulele,0.1677,3
013090_38400,mandolin,0.8179000000000001,3
013091_99840,violin,0.8386,3
013092_15360,cello,1.0,3
013092_15360,violin,1.0,3
013102_149760,cello,1.0,3
013108_19200,mandolin,1.0,3
013109_80640,banjo,1.0,3
013110_80640,violin,0.8243,3
013111_142080,violin,1.0,3
013111_142080,cello,0.1896499999999999,3
013114_92160,violin,0.1624499999999999,3
013130_192000,mandolin,0.0,3
013130_192000,banjo,0.84495,3
013133_126720,mandolin,1.0,3
013133_126720,banjo,1.0,3
013151_595200,cello,0.8287,3
013151_595200,bass,0.0,3
013178_360960,mandolin,0.0,3
013190_96000,banjo,1.0,3
013190_96000,mandolin,0.83785,3
013190_96000,ukulele,0.1613,3
013201_7680,violin,1.0,3
013204_245760,ukulele,0.0,3
013214_407040,bass,0.1719,3
013222_222720,cello,0.0,3
013227_42240,cello,0.1774,3
013264_215040,mandolin,0.0,3
013265_215040,ukulele,0.0,3
013265_215040,ukulele,0.0,625
013271_234240,violin,0.84945,3
013271_234240,mandolin,0.1574999999999999,3
013271_234240,ukulele,0.0,3
013323_111360,mandolin,0.17145,3
013323_111360,banjo,0.1896499999999999,3
013345_23040,ukulele,0.15625,3
013349_42240,ukulele,0.14515,3
013349_42240,banjo,0.0,3
013368_203520,bass,0.1613,3
013390_84480,banjo,0.0,3
013393_11520,bass,1.0,3
013412_145920,guitar,0.16665,3
013413_107520,ukulele,0.16715,3
013456_11520,guitar,1.0,3
013459_88320,guitar,1.0,3
013471_157440,cello,0.17855,3
013475_119040,guitar,1.0,3
013482_7680,ukulele,0.0,3
013506_76800,guitar,1.0,3
013514_80640,banjo,0.0,3
013514_80640,mandolin,0.1749,3
013522_80640,mandolin,0.16175,3
013522_80640,bass,0.8281000000000001,3
013522_80640,banjo,0.0,3
013538_15360,guitar,1.0,3
013539_46080,cello,0.0,3
013539_46080,guitar,1.0,3
013548_145920,violin,0.0,3
013560_15360,violin,1.0,3
013564_138240,banjo,0.0,3
013574_472320,bass,0.0,3
013580_207360,bass,0.16465,3
013581_119040,mandolin,1.0,3
013581_119040,ukulele,0.16665,3
013582_211200,ukulele,0.1759,3
013582_211200,banjo,1.0,3
013582_211200,mandolin,0.1532,3
013583_61440,mandolin,0.1542,3
013583_61440,banjo,0.1774,3
013583_61440,ukulele,0.0,3
013585_399360,mandolin,0.82355,3
013585_399360,banjo,0.85185,3
013586_84480,banjo,1.0,3
013586_84480,ukulele,0.0,3
013586_84480,mandolin,0.82355,3
013599_99840,bass,1.0,3
013602_30720,bass,1.0,3
013603_7680,bass,1.0,3
013603_7680,cello,1.0,3
013604_69120,bass,0.8382499999999999,3
013606_410880,bass,0.0,3
013606_410880,cello,1.0,3
013607_195840,cello,0.17985,3
013607_195840,bass,0.0,3
013682_257280,violin,1.0,3
013690_84480,banjo,0.8392999999999999,3
013705_184320,banjo,0.0,3
013707_19200,mandolin,0.0,3
013718_257280,bass,0.0,3
013718_257280,cello,1.0,3
013757_226560,guitar,1.0,3
013764_215040,guitar,1.0,3
013765_34560,ukulele,0.0,3
013766_126720,guitar,1.0,3
013790_80640,cello,0.0,3
013804_88320,bass,0.1762,3
013811_207360,ukulele,0.15515,3
013816_57600,ukulele,0.1875,3
013848_503040,bass,0.0,3
013849_349440,violin,1.0,3
013854_26880,bass,0.0,3
013860_153600,violin,0.8246,3
013870_122880,bass,0.84375,3
013877_111360,cello,0.17855,3
013902_453120,violin,1.0,3
013928_107520,mandolin,0.16175,3
013928_107520,ukulele,1.0,3
013930_69120,banjo,1.0,3
013930_69120,mandolin,0.80985,3
013930_69120,ukulele,0.0,3
013970_218880,violin,1.0,3
013970_218880,cello,1.0,3
013972_92160,mandolin,0.0,3
013972_92160,violin,1.0,3
013974_330240,violin,0.8564,3
014005_53760,violin,0.8375,3
014007_172800,ukulele,0.1896499999999999,3
014011_23040,ukulele,0.1519499999999999,3
014013_69120,banjo,0.1607,3
014059_103680,guitar,0.0,3
014083_168960,cello,0.0,3
014083_168960,banjo,0.0,3
014089_226560,cello,0.0,3
014112_625920,ukulele,0.0,3
014112_625920,mandolin,1.0,3
014119_7680,cello,0.8400000000000001,3
014120_69120,bass,0.0,3
014120_69120,cello,1.0,3
014122_34560,violin,1.0,3
014131_130560,banjo,0.18655,3
014132_145920,ukulele,0.18335,3
014132_145920,banjo,1.0,3
014139_7680,cello,0.14815,3
014144_295680,bass,0.1613,3
014158_115200,cello,0.0,3
014161_7680,violin,0.0,3
014167_468480,ukulele,0.0,3
014168_184320,cello,0.83335,3
014184_11520,violin,0.0,3
014193_1059840,cello,0.0,3
014257_3840,bass,0.0,3
014257_3840,ukulele,0.0,3
014268_226560,bass,0.15,3
014279_119040,bass,0.0,3
014280_134400,violin,1.0,3
014282_241920,violin,1.0,3
014283_322560,banjo,0.16665,3
014286_26880,banjo,0.16665,3
014286_26880,mandolin,0.145,3
014288_234240,violin,0.8564,3
014293_176640,bass,1.0,3
014319_88320,bass,0.0,3
014332_257280,banjo,0.0,3
014345_172800,guitar,0.0,3
014468_92160,guitar,1.0,3
014469_53760,guitar,1.0,3
014469_53760,violin,0.0,3
014472_65280,guitar,1.0,3
014473_168960,guitar,1.0,3
014475_172800,guitar,1.0,3
014486_96000,ukulele,0.0,3
014530_99840,bass,1.0,3
014531_107520,guitar,1.0,3
014568_92160,ukulele,0.15,3
014568_92160,mandolin,0.15715,3
014569_376320,mandolin,0.0,3
014569_376320,banjo,1.0,3
014569_376320,ukulele,0.0,3
014581_99840,cello,1.0,3
014586_138240,mandolin,0.16535,3
014586_138240,ukulele,0.14765,3
014602_195840,violin,0.0,3
014602_195840,mandolin,1.0,3
014602_195840,ukulele,0.82805,3
014603_192000,ukulele,0.17245,3
014603_192000,mandolin,0.15785,3
014604_238080,mandolin,0.1539499999999999,3
014604_238080,ukulele,1.0,3
014610_1132800,mandolin,0.0,3
014610_1132800,cello,0.0,3
014621_199680,ukulele,0.16485,3
014621_199680,mandolin,1.0,3
014624_84480,mandolin,1.0,3
014625_134400,ukulele,1.0,3
014625_134400,mandolin,0.83665,3
014626_53760,mandolin,0.8288,3
014626_53760,ukulele,1.0,3
014627_30720,ukulele,0.82515,3
014627_30720,mandolin,0.81975,3
014627_30720,violin,0.0,3
014633_84480,ukulele,1.0,3
014633_84480,mandolin,0.8331999999999999,3
014661_184320,guitar,1.0,3
014721_180480,mandolin,0.0,3
014729_11520,ukulele,0.0,3
014756_188160,violin,0.0,3
014778_188160,banjo,0.0,3
014782_199680,banjo,0.16665,3
014810_38400,cello,1.0,3
014813_226560,cello,0.0,3
014898_69120,guitar,1.0,3
014908_49920,violin,1.0,3
014908_49920,banjo,1.0,3
014935_272640,violin,0.84375,3
014952_76800,violin,1.0,3
014952_76800,banjo,0.85,3
014952_76800,mandolin,0.1795999999999999,3
014952_76800,ukulele,0.16325,3
014953_115200,ukulele,1.0,3
014953_115200,mandolin,0.16665,3
014954_65280,violin,1.0,3
014954_65280,banjo,1.0,3
014955_80640,banjo,1.0,3
014956_57600,banjo,1.0,3
014957_65280,banjo,0.0,3
014957_65280,mandolin,1.0,3
014957_65280,ukulele,0.0,3
015058_161280,cello,0.8276,3
015065_76800,cello,0.0,3
015067_92160,guitar,0.83335,3
015067_92160,violin,0.0,3
015069_249600,violin,0.0,3
015073_53760,bass,0.0,3
015077_23040,cello,1.0,3
015096_149760,bass,0.0,3
015100_0,bass,0.16465,3
015101_387840,bass,0.16665,3
015102_276480,mandolin,0.0,3
015103_268800,guitar,1.0,3
015176_192000,violin,0.1774,3
015205_0,banjo,0.0,3
015214_268800,ukulele,0.0,3
015214_268800,violin,1.0,3
015214_268800,banjo,0.0,3
015214_268800,mandolin,1.0,3
015216_72960,mandolin,0.0,3
015217_326400,ukulele,0.0,3
015217_326400,mandolin,0.82745,3
015217_326400,banjo,0.1851999999999999,3
015313_176640,ukulele,0.142,3
015313_176640,guitar,1.0,3
015344_7680,bass,0.0,3
015358_188160,banjo,0.0,3
015358_188160,mandolin,0.8382499999999999,3
015360_126720,ukulele,0.821,3
015360_126720,mandolin,0.1712,3
015363_134400,ukulele,0.162,3
015364_61440,bass,0.83165,3
015380_207360,banjo,0.0,3
015390_0,bass,0.0,3
015425_142080,guitar,1.0,3
015426_403200,violin,1.0,3
015435_145920,banjo,1.0,3
015435_145920,mandolin,0.8270500000000001,3
015435_145920,ukulele,1.0,3
015440_207360,banjo,0.83335,3
015440_207360,mandolin,0.16165,3
015442_149760,mandolin,0.15665,3
015442_149760,banjo,0.0,3
015445_115200,banjo,1.0,3
015447_284160,guitar,0.16335,3
015447_284160,bass,0.0,3
015447_284160,ukulele,0.0,3
015477_26880,ukulele,0.1624499999999999,3
015478_165120,banjo,0.18,3
015478_165120,mandolin,0.81975,3
015479_172800,mandolin,0.8382499999999999,3
015479_172800,ukulele,0.8422000000000001,3
015541_34560,mandolin,1.0,3
015541_34560,banjo,1.0,3
015548_15360,banjo,0.18335,3
015553_53760,ukulele,0.0,3
015553_53760,violin,0.0,3
015578_710400,banjo,0.1428499999999999,3
015579_172800,mandolin,0.1668,3
015579_172800,banjo,1.0,3
015580_1013760,banjo,0.8392999999999999,3
015581_161280,banjo,0.176,3
015582_1551360,ukulele,0.83335,3
015582_1551360,banjo,1.0,3
015583_913920,ukulele,0.16665,3
015584_307200,banjo,0.85185,3
015585_568320,ukulele,0.0,3
015586_1152000,banjo,0.15,3
015586_1152000,ukulele,0.0,3
015621_46080,guitar,1.0,3
015623_103680,cello,1.0,3
015623_103680,ukulele,0.0,3
015632_253440,mandolin,0.1795,3
015632_253440,banjo,0.83335,3
015635_345600,mandolin,0.0,3
015635_345600,banjo,0.0,3
015635_345600,cello,0.83445,3
015646_145920,ukulele,0.0,3
015648_145920,bass,0.17235,3
015670_30720,ukulele,1.0,3
015680_1662720,violin,0.0,3
015681_19200,guitar,0.0,3
015681_19200,violin,1.0,3
015681_19200,banjo,0.0,3
015708_322560,mandolin,0.83335,3
015708_322560,ukulele,0.8422499999999999,3
015710_92160,ukulele,0.0,3
015720_119040,ukulele,0.8552500000000001,3
015729_92160,ukulele,0.8269,3
015730_203520,banjo,0.16665,3
015733_134400,ukulele,0.8316,3
015733_134400,mandolin,0.0,3
015746_7680,mandolin,0.0,3
015753_0,bass,0.1673,3
015847_199680,banjo,0.0,3
015847_199680,bass,0.0,3
015849_407040,cello,0.0,3
015849_407040,ukulele,0.0,3
015852_11520,bass,0.1775,3
015852_11520,guitar,1.0,3
015855_0,cello,1.0,3
015855_0,bass,0.0,3
015873_192000,violin,1.0,3
015876_72960,bass,0.16325,3
015876_72960,cello,0.8197,3
015877_30720,violin,1.0,3
015887_7680,violin,0.8560000000000001,3
015887_7680,ukulele,0.0,3
015912_376320,guitar,0.82205,3
015920_917760,bass,0.82855,3
015945_172800,guitar,1.0,3
015951_1171200,cello,0.0,3
015982_46080,banjo,0.0,3
015982_46080,cello,0.8472,3
015982_46080,violin,1.0,3
016025_49920,ukulele,0.8276,3
016025_49920,mandolin,0.8222499999999999,3
016025_49920,banjo,0.1428499999999999,3
016036_88320,guitar,0.0,3
016038_0,mandolin,0.0,3
016038_0,ukulele,0.1630499999999999,3
016052_326400,bass,0.0,3
016056_23040,bass,0.0,3
016056_23040,ukulele,0.0,3
016114_61440,ukulele,0.0,3
016118_96000,bass,0.81665,3
016135_925440,banjo,0.0,3
016178_115200,bass,0.0,3
016265_207360,cello,0.0,3
016265_207360,bass,1.0,3
016266_96000,guitar,1.0,3
016299_537600,cello,0.84615,3
016301_80640,mandolin,0.0,3
016301_80640,ukulele,0.85,3
016301_80640,mandolin,0.7907,319
016304_11520,banjo,0.83335,3
016354_168960,guitar,1.0,3
016440_729600,cello,0.81035,3
016446_533760,cello,0.1607,3
016448_84480,violin,0.0,3
016451_664320,violin,0.0,3
016453_280320,violin,0.825,3
016463_30720,violin,0.833,3
016532_84480,ukulele,0.0,3
016532_84480,banjo,0.0,3
016540_57600,bass,1.0,3
016557_234240,banjo,0.0,3
016557_234240,mandolin,0.0,3
016573_291840,bass,1.0,3
016594_0,ukulele,0.1511,3
016666_215040,ukulele,0.0,3
016666_215040,cello,0.0,3
016696_0,violin,0.82925,3
016730_1248000,guitar,1.0,3
016743_69120,ukulele,0.0,3
016743_69120,mandolin,0.0,3
016744_314880,banjo,0.0,3
016744_314880,ukulele,0.0,3
016744_314880,mandolin,0.83195,3
016745_284160,banjo,1.0,3
016745_284160,mandolin,0.1699999999999999,3
016747_334080,banjo,1.0,3
016747_334080,mandolin,0.0,3
016747_334080,ukulele,0.0,3
016747_334080,violin,1.0,3
016773_0,banjo,1.0,3
016773_0,violin,1.0,3
016774_19200,banjo,1.0,3
016775_99840,mandolin,0.16565,3
016775_99840,banjo,1.0,3
016777_26880,banjo,1.0,3
016777_26880,mandolin,1.0,3
016780_80640,banjo,1.0,3
016782_111360,banjo,1.0,3
016783_76800,mandolin,0.8310500000000001,3
016783_76800,banjo,1.0,3
016784_26880,banjo,1.0,3
016784_26880,mandolin,1.0,3
016787_0,violin,1.0,3
016787_0,mandolin,1.0,3
016787_0,banjo,1.0,3
016788_84480,banjo,0.8389,3
016788_84480,ukulele,0.1719,3
016788_84480,mandolin,1.0,3
016875_119040,violin,1.0,3
016919_3840,ukulele,0.14725,3
016928_848640,mandolin,0.0,3
016928_848640,ukulele,0.0,3
016937_380160,ukulele,0.0,3
016937_380160,banjo,0.0,3
016940_49920,cello,1.0,3
016940_49920,banjo,0.0,3
016943_99840,bass,0.16225,3
016944_391680,cello,0.1896499999999999,3
016944_391680,banjo,0.0,3
016983_30720,banjo,0.0,3
